,PSP,PSP,PSP,PSP,SOHO,SOHO,SOHO,SOHO,STEREO-A,STEREO-A,STEREO-A,STEREO-A,Solar Orbiter,Solar Orbiter,Solar Orbiter,Solar Orbiter
,r_dist,vsw,foot_long,foot_long_error,r_dist,vsw,foot_long,foot_long_error,r_dist,vsw,foot_long,foot_long_error,r_dist,vsw,foot_long,foot_long_error
Time,,,,,,,,,,,,,,,,
2021-05-28 22:00:00,0.6852165527091839,394.72064017303717,104.26049481776282,4.589340663985594,1.0040428516613609,388.09090909090907,64.8936653020192,6.990179383275161,0.9636449374852408,371.3965517241379,13.896653478106899,7.2821885821741255,0.9509458929554164,361.98586347991346,-32.95767313198783,7.636620229206459
2021-05-28 22:15:00,0.6853139670409399,394.72064017303717,104.26480622055743,4.589995620243934,1.0040450854307204,388.09090909090907,64.89384438008886,6.990198808723321,0.9636439532467905,371.3965517241379,13.89768199477497,7.282195335083453,0.9509510970167654,361.98586347991346,-32.95807570492171,7.636661364464667
2021-05-28 22:30:00,0.685411326545347,399.61837615966795,103.73951917945246,4.476173506592786,1.0040473184208798,387.1666666666667,65.0483276345478,7.024472924666112,0.963642968940665,383.1034482758621,11.934029222025536,6.83268471733211,0.9509562898779451,379.8976225011489,-36.05239847845604,6.915191709459983
2021-05-28 22:45:00,0.6855086312360457,398.6012122575627,103.85267445397054,4.500231664143297,1.0040495511491359,387.55555555555554,64.98349119721878,7.01004835124063,0.9636419845669352,384.8181818181818,11.657321612670628,6.770386835053754,0.9509614715389458,379.6835080813738,-36.01755879161037,6.9232345634771635
2021-05-28 23:00:00,0.6856058811266882,397.2268368995796,104.00500152083185,4.532817419875747,1.0040517831399414,387.9166666666667,64.92341502156512,6.996695577121455,0.9636410001256014,384.5593220338983,11.700116866117618,6.779743521230146,0.9509666419997569,378.54535273632973,-35.82987735724537,6.966063841948554
2021-05-28 23:15:00,0.6857030762308837,397.2268368995796,104.00925122278517,4.533462482168798,1.0040540147341541,387.9166666666667,64.92359372468663,6.996714986545704,0.9636400156166829,384.5593220338983,11.701143526131759,6.779749816159416,0.9509718012603676,378.54535273632973,-35.83029861816898,6.9661010339395215
2021-05-28 23:30:00,0.6858002165622715,391.2923583984375,104.66508134260981,4.6760961918190125,1.0040562458622062,384.3333333333333,65.5267052580436,7.13115875186496,0.9636390310402244,388.3448275862069,11.096900580659934,6.644936045171188,0.9509769493207675,357.49147657007956,-32.13510605943286,7.835804827601058
2021-05-28 23:45:00,0.6858973021344517,391.64823550269716,104.62977592725228,4.66805647294799,1.0040584763670353,384.22222222222223,65.54576082633072,7.13540897227356,0.963638046396323,384.8636363636364,11.65409958714502,6.7687721059747545,0.9509820861809463,356.43122664308237,-31.93785449776317,7.883920998061868
2021-05-29 00:00:00,0.6859943329609891,391.8970734168743,104.60641962415002,4.662646840017237,1.0040607064187745,384.5,65.4987727051352,7.124859680320771,0.9636370616849436,381.4655172413793,12.207818266197407,6.893049866673812,0.9509872118408937,354.89114704007415,-31.64904633798959,7.954593783122688
2021-05-29 00:15:00,0.6860913090554824,391.8970734168743,104.61072950879272,4.663308503005555,1.0040629357558235,384.5,65.49895255818844,7.124879409964015,0.9636360769061333,381.4655172413793,12.208845577540579,6.893056274859732,0.950992326300599,354.89114704007415,-31.649448689973156,7.954635874654069
2021-05-29 00:30:00,0.6861882304314895,394.68139113041394,104.30765344752396,4.596809854661066,1.0040651649432073,380.3333333333333,66.21389374274189,7.285959830387881,0.963635092059964,376.2,13.086014847454663,7.092553754155798,0.9509974295600526,344.58970223221127,-29.648847211261554,8.45276320994834
2021-05-29 00:45:00,0.6862850971025617,393.15601834383875,104.47978939873266,4.63407719130321,1.0040673931723334,381.6666666666667,65.98365309237862,7.233846510836976,0.9636341071463992,374.68888888888887,13.343028167862478,7.151424827905012,0.9510025216192426,343.53202680201315,-29.436998109585133,8.506606344527146
2021-05-29 01:00:00,0.6863819090822392,389.57521998087566,104.8833836149728,4.722453115351388,1.0040696211780458,384.25,65.54194016795236,7.134449745462713,0.9636331221655302,374.78333333333336,13.327997110195994,7.147730837384804,0.95100760247816,344.81469749001894,-29.69461697940079,8.441474215410032
2021-05-29 01:15:00,0.6864786663840466,389.57521998087566,104.88770736301896,4.723121370503802,1.0040718485944256,384.25,65.5421196735087,7.134469468678773,0.9636321371173936,374.78333333333336,13.329025643264615,7.147737490659473,0.9510126721367944,344.81469749001894,-29.69501249229681,8.441518481885169
2021-05-29 01:30:00,0.6865753690214987,379.12720998128253,106.10061534246037,4.994665410839814,1.0040740754835837,390.3333333333333,64.52480937316795,6.908380179645595,0.9636311520020027,382.96666666666664,11.968615468723407,6.83776818923397,0.9510177305951347,352.80118326423997,-31.25494869595738,8.05224022343561
2021-05-29 01:45:00,0.6866720170080988,383.9637630886502,105.53736582347138,4.867117610573341,1.004076301838381,394.6666666666667,63.81932644045004,6.753875486770119,0.9636301668193986,382.26666666666665,12.083820226072454,6.863487031298159,0.951022777853172,352.7575133745447,-31.247018547771745,8.054336569003514
2021-05-29 02:00:00,0.6867686103573315,384.47479848392675,105.4826016522846,4.854543122854049,1.0040785277652302,392.0833333333333,64.23830590278837,6.845377382640701,0.9636291815695889,382.76666666666665,12.003249758884486,6.845112474146785,0.9510278139108952,351.54227205662943,-31.014631847787115,8.111865814197945
2021-05-29 02:15:00,0.6868651490826754,384.47479848392675,105.48698458957796,4.855228126381751,1.0040807530274014,392.0833333333333,64.23848134652597,6.845396273471321,0.9636281962526846,382.76666666666665,12.00427723675925,6.845118853680556,0.9510328387682937,351.54227205662943,-31.01503771987352,8.111907966555682
2021-05-29 02:30:00,0.6869616331976,377.2411163330078,106.3439501229058,5.0489112891605465,1.004082977773696,384.0,65.58552019576507,7.14409851862158,0.9636272108686778,376.53333333333336,13.038050810135964,7.07972036824427,0.9510378524253582,347.44014530555876,-30.217602065617385,8.31066299398742
2021-05-29 02:45:00,0.6870580627155431,377.3765353498788,106.33217816354266,5.045903316868367,1.004085202200709,385.22222222222223,65.37842191558167,7.097706376797713,0.9636262254175607,371.97777777777776,13.815741343166465,7.258957183922751,0.9510428548820783,345.3433981835193,-29.802876861371132,8.41513588561339
2021-05-29 03:00:00,0.6871544376499441,376.2830268859863,106.46834218809421,5.076771006522456,1.0040874258042725,387.0833333333333,65.06548679834532,7.027923862644609,0.9636252398994403,370.4,14.090215276223972,7.322642017467201,0.9510478461384442,343.64752815595637,-29.463811515986393,8.50110465857285
2021-05-29 03:15:00,0.6872507580142453,376.2830268859863,106.4728382977956,5.077485340383001,1.004089649040428,387.0833333333333,65.06566405573405,7.027943223987162,0.9636242543142839,370.4,14.09124487855037,7.322648850519201,0.9510528261944449,343.64752815595637,-29.464212837446382,8.501148429408877
2021-05-29 03:30:00,0.6873470238218624,366.91833735447307,107.63749613602683,5.348088433930648,1.0040918718266805,399.3333333333333,63.077716821012466,6.593361807572702,0.9636232686621613,369.1,14.319334550768716,7.375760126089914,0.9510577950500707,344.43644061119727,-29.62295153501428,8.461055020166297
2021-05-29 03:45:00,0.6874432350861723,366.49683659251144,107.69576411989374,5.361496086290523,1.0040940939296992,398.8888888888889,63.14788526085337,6.608429292849556,0.963622282943138,370.31111111111113,14.10877892996659,7.32627514794867,0.9510627527053122,351.8984666213491,-31.085893076593678,8.095244180031234
2021-05-29 04:00:00,0.6875393918205727,366.7372704221491,107.66980738305254,5.355022926149834,1.0040963155847196,401.8333333333333,62.68721139941248,6.509702391015284,0.9636212971572372,371.5833333333333,13.889032018153927,7.274831875724192,0.9510676991601589,351.9620245640574,-31.09849621743747,8.092272983803364
2021-05-29 04:15:00,0.6876354940384537,366.7372704221491,107.67444622339127,5.35577427848304,1.004098536794728,401.8333333333333,62.687381643041185,6.509720293898556,0.9636203113044082,371.5833333333333,13.89006161106417,7.2748386725474745,0.9510726344146008,351.9620245640574,-31.098909383107298,8.092314264935062
2021-05-29 04:30:00,0.6877315417531765,370.04458566439354,107.26199692134294,5.258577290820465,1.0041007573237144,428.8333333333333,58.75674640438647,5.699569541183568,0.9636193253847894,365.4,14.978547674055463,7.530162051281205,0.9510775584686278,353.1690149938545,-31.330002819235048,8.035465309913716
2021-05-29 04:45:00,0.6878275349780776,368.0733473036024,107.51428873163792,5.317371834525023,1.0041029775274999,429.6666666666667,58.64344320424313,5.677047344889823,0.9636183393983633,367.2888888888889,14.643496989523697,7.450754864744457,0.9510824713222299,352.8979048064741,-31.278741577386015,8.048231800556538
2021-05-29 05:00:00,0.6879234737265186,367.22423791103677,107.62642728009851,5.343427426061832,1.0041051969811265,430.8333333333333,58.48549160350493,5.645735192033888,0.9636173533452336,367.45,14.61602155532536,7.444046978059894,0.9510873729753972,352.99250088678883,-31.29719863462877,8.043828821228654
2021-05-29 05:15:00,0.688019358011807,367.22423791103677,107.63103380537427,5.344175027759354,1.0041074160971626,430.8333333333333,58.485649873024656,5.645750691756878,0.9636163672253208,367.45,14.617052005719245,7.444053941530664,0.9510922634281207,352.99250088678883,-31.297616229142548,8.043869472863705
2021-05-29 05:30:00,0.6881151878472624,360.4917768511856,108.50648864618722,5.55228397447666,1.0041096346896796,433.6666666666667,58.10536522050831,5.570761869816467,0.963615381038724,374.8,13.34368443632625,7.14719814820671,0.9510971426803894,346.9840333726671,-30.132618757183536,8.333722882776035
2021-05-29 05:45:00,0.6882109632461949,360.1058457318474,108.5621197481062,5.565315413760627,1.0041118526553263,433.8888888888889,58.0758936379361,5.5649581505114885,0.9636143947854874,373.84444444444443,13.507561411136571,7.1847762159630895,0.9511020107321936,346.2378449284173,-29.985475519913763,8.370857464904425
2021-05-29 06:00:00,0.6883066842218871,358.1112903040698,108.83175898865804,5.630098278919611,1.0041140701124762,433.3333333333333,58.15017914476707,5.579538182988272,0.9636134084656428,372.81666666666666,13.684678804202562,7.225528521039837,0.951106867583524,348.1146047504899,-30.35580966124938,8.278078685820663
2021-05-29 06:15:00,0.6884023507876174,358.1112903040698,108.83650752307484,5.630883756521667,1.0041162870235172,433.3333333333333,58.15033606545452,5.579553473573705,0.9636124220792041,372.81666666666666,13.685708559692301,7.2255352883709865,0.9511117132343704,348.1146047504899,-30.356225955317356,8.278120127820609
2021-05-29 06:30:00,0.6884979629566538,351.7628879921109,109.70469998500388,5.843039919226419,1.0041185034939388,426.3333333333333,59.10107241043356,5.768126051872388,0.9636114356262317,373.06666666666666,13.643816803087262,7.215598841699991,0.9511165476847231,355.8790472691355,-31.845615087357743,7.910234879725002
2021-05-29 06:45:00,0.6885935207422458,352.8006328064718,109.56626798525244,5.808484201848376,1.0041207192677852,425.55555555555554,59.208782364801095,5.789684810849709,0.9636104491067633,371.8888888888889,13.84755948547928,7.262631019525669,0.9511213709345724,352.3929072693802,-31.185623421187813,8.072341908328312
2021-05-29 07:00:00,0.6886890241576459,351.865528575161,109.70019570359848,5.841154185367328,1.0041229348283616,425.8333333333333,59.17048569146801,5.7819927956191455,0.9636094625207743,369.864406779661,14.200049796371204,7.344560349273383,0.9511261829839085,351.7140443340626,-31.055918519898427,8.104526391427092
2021-05-29 07:15:00,0.688784473216061,351.865528575161,109.7050385018265,5.84196679761619,1.004125149507863,425.8333333333333,59.17064499641117,5.782008612476789,0.9636084758683553,369.864406779661,14.201080210574105,7.34456723646708,0.9511309838327219,351.7140443340626,-31.05634173987393,8.104566579377325
2021-05-29 07:30:00,0.688879867930726,350.9266815185547,109.84021721326357,5.875043723691122,1.0041273639425827,426.1666666666667,59.124722702368345,5.772795372852489,0.9636074891495374,365.46666666666664,14.978998114126682,7.527422025164631,0.9511357734810022,349.1606803844178,-30.562788266429763,8.227262462893936
2021-05-29 07:45:00,0.6889752083148456,350.1636207048283,109.95153293013274,5.902286373928708,1.0041295777091468,428.6666666666667,58.781554166539,5.704296529776836,0.9636065023643823,365.5681818181818,14.961885308028059,7.523130998113097,0.9511405519287409,348.73666179050286,-30.480478740240486,8.247943675123526
2021-05-29 08:00:00,0.6890704943815912,350.03174810894467,109.97483976954422,5.9076916548087635,1.00413179099878,430.0833333333333,58.58893103313223,5.66603060566982,0.9636055155128327,366.1864406779661,14.852630826633046,7.4970413279004005,0.9511453191759276,347.6446515002282,-30.26690483891997,8.301504504419256
2021-05-29 08:15:00,0.6891657261441634,350.03174810894467,109.97969385025668,5.908511192190653,1.0041340037386532,430.0833333333333,58.58908829130609,5.666046078967668,0.9636045285950348,366.1864406779661,14.85366202866733,7.497048366603468,0.9511500752225527,347.6446515002282,-30.267327602074275,8.301545274580935
2021-05-29 08:30:00,0.6892609036157261,360.54975163386416,108.55504170878089,5.559723145135524,1.004136216015906,422.1666666666667,59.68314415560876,5.88509585747111,0.9636035416109582,368.56666666666666,14.433559219187245,7.397853805669262,0.9511548200686074,349.3210402843999,-30.595720024700768,8.219638459817741
2021-05-29 08:45:00,0.6893560268094197,356.6244864515079,109.08337815638276,5.687227655653478,1.0041384279104415,420.8888888888889,59.86372073943349,5.921660744723993,0.9636025545606239,366.9555555555556,14.719047270927092,7.464788728884906,0.9511595537140807,354.80916204847284,-31.648167011295385,7.959798343856873
2021-05-29 09:00:00,0.6894510957384165,355.1758743286133,109.2843078035877,5.735899430131457,1.0041406389388519,421.9166666666667,59.71867709153919,5.8922519902942065,0.963601567444124,367.75,14.579500050156355,7.431679315020087,0.9511642761589643,356.5220928815455,-31.970321178011403,7.881267383572445
2021-05-29 09:15:00,0.6895461104158084,355.1758743286133,109.28903951535173,5.7366928774760195,1.004142849725988,421.9166666666667,59.718836994524025,5.892268053906037,0.9636005802614136,367.75,14.580531170458798,7.431686300776714,0.9511689874032484,356.5220928815455,-31.970755678814584,7.881305715325312
2021-05-29 09:30:00,0.6896410708547427,355.75897679184425,109.21456811593575,5.7181326995982635,1.0041450596447037,418.6666666666667,60.18059524741492,5.986094436285729,0.9635995930125897,363.1666666666667,15.401054677049558,7.625864336297545,0.9511736874469232,373.6055253471424,-35.01839783212104,7.158038950335337
2021-05-29 09:45:00,0.6897359770683184,354.76031903139096,109.35509254110934,5.752133185705947,1.0041472693324978,417.22222222222223,60.38821994756474,6.028529893449474,0.9635986056977214,362.35555555555555,15.54927112167286,7.661032567544944,0.9511783762899797,374.5571850878481,-35.18042553515141,7.120768858174195
